index,wine_name,wine_country,wine_region,wine_winery,wine_type,wine_grape,wine_image,body,texture,sweetness,acidity,flavor1,flavor2,flavor3
606,Pinot Noir 2021,New Zealand,Central Otago,Domain Road Vineyard,Red wine,Pinot Noir,https://images.vivino.com/thumbs/eIZHG3L2SzikRV_IiMHQkw_pb_x600.png,34.0262,34.751400000000004,21.892200000000003,72.8,red fruit,earthy,oaky
607,Saint-Julien (Grand Cru Classé) 1999,France,Saint-Julien,Château Léoville Las Cases,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/HMgTa8LGQXGC4MQze0nV7w_pb_x600.png,69.6019,71.7182,15.88574,79.522,oaky,black fruit,earthy
608,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2007,France,Saint-Émilion Grand Cru,Château Angelus,Red wine,Blend,https://images.vivino.com/thumbs/mlKhpwLXRZC8CKUdm3JHtQ_pb_x600.png,79.7431,63.1253,19.973599999999998,59.5217,oaky,black fruit,earthy
609,Quinta Generation (5th) 2012,Chile,Colchagua Valley,Casa Silva,Red wine,Blend,https://images.vivino.com/thumbs/S8Jcv683QUK85Ya76_Wgsg_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,oaky,black fruit,spices
610,Jester Shiraz 2017,Australia,McLaren Vale,Mitolo,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/2LM-de9cTUCLVs-8ZOO2Hw_pb_x600.png,92.5,54.124,26.5136,51.7947,black fruit,oaky,spices
611,Shiraz 2014,Australia,Barossa Valley,Schild Estate,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/eVAVy2gERo-pRwEvmI9uIQ_pb_x600.png,92.5,55.288,28.4936,51.6231,oaky,black fruit,earthy
612,Montes Alpha M Red 2006,Chile,Colchagua Valley,Montes,Red wine,Blend,https://images.vivino.com/thumbs/cR5PVxSPTQCFJIX5vWwvOQ_pb_x600.png,92.2113,64.7364,19.0405,49.9075,oaky,black fruit,earthy
613,Reserve Shiraz 2019,South Africa,Western Cape,Kumala,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/kCBlBxkRRUKCxVUfGBel5A_150x200.jpg,82.9223,52.5519,18.3325,60.8768,oaky,black fruit,red fruit
614,Ted Pinot Noir 2022,New Zealand,Central Otago,Mount Edward,Red wine,Pinot Noir,https://images.vivino.com/thumbs/r_l42OMrTHafNU120xB6sA_pb_x600.png,29.7235,28.759,11.76184,68.85810000000001,red fruit,earthy,oaky
615,Puisseguin-Saint-Émilion 2012,France,Puisseguin-Saint-Émilion,Château des Laurets,Red wine,Blend,https://images.vivino.com/thumbs/_GnyJUmbTvOTSnJDA1GlTw_pb_x600.png,82.5315,65.5313,12.66051,60.428,oaky,black fruit,earthy
616,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,France,Saint-Émilion Grand Cru,Château Canon,Red wine,Blend,https://images.vivino.com/thumbs/NSpHd5etSwCy5MD7AvintA_pb_x600.png,78.0862,61.7482,17.28934,59.5557,oaky,black fruit,earthy
617,Cabernet Sauvignon 2004,United States,California,Century Cellars,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/vJogn-HHT-uTX3JsEy9cgw_pb_x600.png,86.8529,62.6911,27.5897,50.1887,black fruit,oaky,red fruit
618,Haut-Médoc 2016,France,Haut-Médoc,Château Sociando-Mallet,Red wine,Cabernet Franc,https://images.vivino.com/thumbs/BlR4T429TiKR6WibGL9VxQ_pb_x600.png,79.6248,80.6476,14.51112,79.0177,oaky,black fruit,earthy
619,Saint-Estèphe (Grand Cru Classé) 1999,France,Saint-Estèphe,Château Montrose,Red wine,Blend,https://images.vivino.com/thumbs/KXYrGMpYQvOE2YuZYFNztA_pb_x600.png,79.7047,83.8198,15.69432,81.2394,oaky,earthy,black fruit
620,Bricco dell'Uccellone Barbera d'Asti 2019,Italy,Barbera d'Asti,Braida,Red wine,Barbera,https://images.vivino.com/thumbs/FvV7UGfbRI-lmKIPTEQntg_pb_x600.png,68.4996,35.6375,22.1413,71.8642,oaky,black fruit,earthy
621,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1986,France,Saint-Émilion Grand Cru,Château Cheval Blanc,Red wine,Blend,https://images.vivino.com/thumbs/AIWJqsLoSIyz0HO4de1llA_pb_x600.png,74.6081,60.6108,18.5268,58.9639,oaky,earthy,black fruit
622,Cos d'Estournel 1988,France,Saint-Estèphe,Cos d'Estournel,Red wine,Blend,https://images.vivino.com/thumbs/7wKRbSVpRX6PcdqVn-gxDQ_pb_x600.png,79.8297,80.6315,16.69941,79.8744,oaky,earthy,black fruit
623,Collepiano Sagrantino di Montefalco 2018,Italy,Montefalco Sagrantino,Arnaldo-Caprai,Red wine,Sagrantino,https://images.vivino.com/thumbs/e3gEGM45Sd2tf3ut80JDPw_pb_x600.png,66.2552,62.2218,15.65195,53.7397,oaky,black fruit,earthy
624,Punto Final Cabernet Sauvignon 2013,Argentina,Mendoza,Renacer,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/Xohl6ZOeRC-8DN4h9PpEVQ_pb_x600.png,69.4966,59.0399,23.438299999999998,47.677,oaky,black fruit,earthy
625,Genesis Cabernet Sauvignon 2002,United States,Columbia Valley,Hogue,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/t8kbbRRmSwiq94dpxof4Zw_pb_x600.png,75.3087,69.81360000000001,9.982240000000001,73.9512,oaky,black fruit,red fruit
626,Aurel 2017,France,Pézenas,Domaine Les Aurelles,Red wine,Blend,https://images.vivino.com/thumbs/LsT-geYSTqqFhz6mF4ba8g_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
627,Vin de Pays de l'Hérault 2014,France,Hérault,La Grange des Pères,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/F3rQZfD0ToGXBaBr123ujw_pb_x600.png,72.0883,61.8248,20.3216,67.2963,black fruit,earthy,oaky
628,Montes Alpha Cabernet Sauvignon 2007,Chile,Colchagua Valley,Montes,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/r2DVop4gRG2FdzVVrZP1Ig_pb_x600.png,81.3153,57.639,17.903,50.9325,oaky,black fruit,earthy
629,Cabernet Sauvignon 2005,United States,Oakville,Croze,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/ZeZB0ch2TWCPCWjbwXxxCg_pb_x600.png,92.0314,61.8956,15.026530000000001,60.1453,oaky,black fruit,earthy
630,Pessac-Léognan (Premier Grand Cru Classé) 1993,France,Pessac-Léognan,Château Haut-Brion,Red wine,Blend,https://images.vivino.com/thumbs/ntGyei3vSEGl5Bz5-wI-TQ_pb_x600.png,76.9558,80.7098,16.79559,80.4792,earthy,oaky,black fruit
631,Pauillac 1978,France,Pauillac,Château La Bécasse,Red wine,Blend,https://images.vivino.com/thumbs/Tp2i256pSK6X8kjCxltiJQ_pb_x600.png,83.1269,84.1609,13.98403,78.3853,black fruit,oaky,red fruit
632,Leone Sangiovese 1995,Italy,Toscana,Carobbio,Red wine,Sangiovese,https://images.vivino.com/thumbs/uxv-KPclRhirKRYOXgKUmw_pb_x600.png,42.3101,54.5601,12.67432,59.3703,red fruit,earthy,oaky
633,Reserva Bairrada 2009,Portugal,Bairrada,Principal,Red wine,Blend,https://images.vivino.com/thumbs/i_a7GUH6Rsud-_HxDu44Rg_pb_x600.png,86.4377,59.5629,21.910899999999998,53.9616,oaky,black fruit,earthy
634,Reserva Bairrada 2013,Portugal,Bairrada,Principal,Red wine,Blend,https://images.vivino.com/thumbs/i_a7GUH6Rsud-_HxDu44Rg_pb_x600.png,86.4377,59.5629,21.910899999999998,53.9616,oaky,black fruit,earthy
635,Chianti Classico 2015,Italy,Chianti Classico,Lornano,Red wine,Sangiovese,https://images.vivino.com/thumbs/xhSQRxBWTiepWnIsfN3F7g_pb_x600.png,55.6877,66.4675,12.71374,71.7964,oaky,red fruit,earthy
636,Savigny-les-Beaune 1966,France,Savigny-lès-Beaune,Maison Champy,Red wine,Pinot Noir,https://images.vivino.com/thumbs/YG6AvgXyQjWX5azqn9i7tA_pb_x600.png,34.2695,31.2165,8.999,69.124,red fruit,oaky,earthy
637,Savigny-les-Beaune 1985,France,Savigny-lès-Beaune,Maison Champy,Red wine,Pinot Noir,https://images.vivino.com/thumbs/YG6AvgXyQjWX5azqn9i7tA_pb_x600.png,34.2695,31.2165,8.999,69.124,red fruit,oaky,earthy
638,Pauillac (Grand Cru Classé) 1982,France,Pauillac,Château Lynch-Bages,Red wine,Blend,https://images.vivino.com/thumbs/1YXUHwcmS7i4jvfW2oOJJA_pb_x600.png,79.9215,80.6422,15.75147,79.4818,oaky,black fruit,earthy
639,Réserve des Administrateurs Pinot Noir 2004,Switzerland,Valais,Cave St-Pierre,Red wine,Pinot Noir,https://images.vivino.com/thumbs/t-XCf-ldRiaR9d9tKKr_1Q_pb_x600.png,17.5839,38.003299999999996,17.709699999999998,74.9935,red fruit,black fruit,spices
640,Founder's Collection Cabernet Sauvignon 2009,Chile,Maipo Valley,Undurraga,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/J7WLJgaISaabHv5CWJXeaQ_pb_x600.png,82.6582,57.155,18.9712,49.715,oaky,black fruit,earthy
641,Rosso Conero Piancarda 2015,Italy,Rosso Conero,Garofoli,Red wine,Montepulciano,https://images.vivino.com/thumbs/MPqsYS1eQfy9cFJrzwfa8g_pb_x600.png,56.2911,50.2905,16.85201,51.5811,oaky,black fruit,red fruit
642,La Segreta Il Rosso 2020,Italy,Sicilia,Planeta,Red wine,Blend,https://images.vivino.com/thumbs/NT-07g4xSGalq9xvsjdLDw_pb_x600.png,82.154,50.4237,30.1483,41.9941,red fruit,earthy,oaky
643,NC (Non Confunditur) 2013,Italy,Toscana,Argiano,Red wine,Blend,https://images.vivino.com/thumbs/AS57BenPTfmf6EiLvE1lLA_pb_x600.png,56.3764,51.9249,10.57928,53.9385,black fruit,earthy,oaky
644,Tinto 2014,Portugal,Tejo,Quinta da Alorna,Red wine,Blend,https://images.vivino.com/thumbs/DwG8DbwbQZSrwO6NPPAmIQ_150x200.jpg,60.9279,46.9817,26.681,47.8295,black fruit,red fruit,spices
645,Bourgogne Rouge (Pinot Noir) 1996,France,Bourgogne,Domaine Forey Père & Fils,Red wine,Pinot Noir,https://images.vivino.com/thumbs/TKkPMHAsS8aK12C6NbZBYg_pb_x600.png,45.8357,30.4152,13.533619999999999,68.9978,red fruit,earthy,black fruit
646,Estate Cabernet Sauvignon 2005,Chile,Central Valley,El Descanso,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/zyaiA2qpSB-y8Rgx0HN07Q_pb_x600.png,76.6159,51.8577,20.0203,46.7825,black fruit,oaky,yeasty
647,Classic Cabernet Sauvignon 2005,United States,California,Beringer,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/HlfRhQscRreLpo21s1kQyw_pb_x600.png,92.5,65.487,26.0083,47.4455,oaky,black fruit,red fruit
648,Petite Sirah 2004,United States,Paso Robles,Eos Estate,Red wine,Petite Sirah,https://images.vivino.com/thumbs/qNURokRdQF61i_q59J0Kmw_pb_x600.png,85.0177,83.6117,15.66994,60.7477,black fruit,oaky,earthy
649,Pauillac (Grand Cru Classé) 2004,France,Pauillac,Château Batailley,Red wine,Blend,https://images.vivino.com/thumbs/JIBY4cJ6SAij5F42yRHtAA_pb_x600.png,81.415,79.9486,14.743929999999999,80.6495,oaky,black fruit,earthy
650,Carruades de Lafite Pauillac 2010,France,Pauillac,Château Lafite Rothschild,Red wine,Blend,https://images.vivino.com/thumbs/_gwLcTisRmW0oD3P4K_SrQ_pb_x600.png,79.0396,75.4109,15.56461,77.6844,oaky,earthy,black fruit
651,Brunello di Montalcino 2010,Italy,Brunello di Montalcino,Donatella Cinelli Colombini,Red wine,Sangiovese,https://images.vivino.com/thumbs/hqw16vNcRtWaUZN9eFbNxw_pb_x600.png,54.9915,64.3151,14.686630000000001,71.9942,oaky,earthy,red fruit
652,Quinta Generation (5th) 2011,Chile,Colchagua Valley,Casa Silva,Red wine,Blend,https://images.vivino.com/thumbs/S8Jcv683QUK85Ya76_Wgsg_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,oaky,black fruit,spices
653,Wade Block 2 Vineyard Shiraz 2003,Australia,McLaren Vale,Brokenwood,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/ep9mK7d7S1Kc4klkc9P2hg_pb_x600.png,89.9546,52.608,25.5617,52.6436,black fruit,oaky,spices
654,Pauillac (Grand Cru Classé) 2008,France,Pauillac,Château Clerc Milon,Red wine,Petit Verdot,https://images.vivino.com/thumbs/Qpv7KHq9QYe1lcj1XUAKVQ_pb_x600.png,80.4492,81.7203,14.96589,80.2225,oaky,black fruit,earthy
655,Sarget de Gruaud Larose Saint-Julien 2009,France,Saint-Julien,Château Gruaud Larose,Red wine,Blend,https://images.vivino.com/thumbs/z3yW0QEyS7aDqnqoUveKZQ_pb_x600.png,70.0834,70.7909,11.44523,79.138,oaky,black fruit,earthy
656,Barolo Monprivato 2009,Italy,Barolo,Mascarello Giuseppe e Figlio,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/HmaQGL9XT4W1JklQQ6tBuQ_pb_x600.png,63.034,81.2567,15.035499999999999,88.3282,red fruit,earthy,oaky
657,Saint-Julien (Grand Cru Classé) 2002,France,Saint-Julien,Château Ducru-Beaucaillou,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/HqFSCd0qS8avvBF6R9v56w_pb_x600.png,69.37270000000001,70.5803,14.92032,79.3153,oaky,earthy,black fruit
658,Vino Nobile di Montepulciano 2019,Italy,Vino Nobile di Montepulciano,Avignonesi,Red wine,Sangiovese,https://images.vivino.com/thumbs/yOR0_OhlQCCSG9mmx1GN9A_pb_x600.png,59.485,63.7712,10.4868,72.3157,red fruit,oaky,earthy
659,Church Block Cabernet Sauvignon - Shiraz - Merlot 2019,Australia,McLaren Vale,Wirra Wirra,Red wine,Blend,https://images.vivino.com/thumbs/Gjh8Fab7T8e0zo4GVKzmRg_pb_x600.png,86.504,54.1048,25.3408,50.0222,black fruit,oaky,spices
660,La Joya Reserve Merlot 2004,Chile,Colchagua Valley,Bisquertt Family Vineyards,Red wine,Merlot,https://images.vivino.com/thumbs/pwIdHPINSTaPradeqEU19w_pb_x600.png,72.5323,14.01685,21.8905,13.53511,red fruit,oaky,earthy
661,Chianti Classico Vigneto Gran Selezione San Lorenzo 2018,Italy,Chianti Classico,Castello di Ama,Red wine,Sangiovese,https://images.vivino.com/thumbs/aPD4NlkPSwOBr0TJff1gyg_pb_x600.png,54.5511,65.79079999999999,14.24691,71.7206,red fruit,oaky,earthy
662,Apasionado 2023,Spain,Rioja,Lacrimus,Red wine,Blend,https://images.vivino.com/thumbs/M2gSI_XEQfOgHsfBpnqIiA_pb_x600.png,75.7735,66.72149999999999,20.7636,69.6172,oaky,black fruit,spices
663,Réserve des Chartrons Lussac-Saint-Émilion 2003,France,Lussac-Saint-Émilion,Arnozan,Red wine,Blend,https://images.vivino.com/thumbs/kDHnV7SxQ6SzvUy-Oc_Eeg_150x200.jpg,84.5628,67.3988,정보 없음,60.8372,black fruit,oaky,earthy
664,Brunello di Montalcino Pianrosso 2012,Italy,Brunello di Montalcino,Ciacci Piccolomini d'Aragona,Red wine,Sangiovese,https://images.vivino.com/thumbs/epy1Rb4ESLKYAJggP7oTlg_pb_x600.png,54.7104,63.2798,15.43097,71.7225,earthy,oaky,red fruit
665,Pauillac (Grand Cru Classé) 2016,France,Pauillac,Château Lynch-Bages,Red wine,Petit Verdot,https://images.vivino.com/thumbs/y1_9NqYGQBe_B9BZDHkjYQ_pb_x600.png,79.9215,80.6422,15.75147,79.4818,oaky,black fruit,earthy
666,Guinea Fowl Red Blend 2004,South Africa,Stellenbosch,Saxenburg,Red wine,Blend,https://images.vivino.com/thumbs/nSORehWCR3OajPEQDHiqVA_pb_x600.png,66.50280000000001,62.0915,14.017299999999999,68.8305,black fruit,oaky,earthy
667,Domaine de la Madone Beaujolais Villages Nouveau 2013,France,Beaujolais-Villages,Jean-Marc Despres,Red wine,Gamay,https://images.vivino.com/thumbs/6-SRhxNOQEyyFwSit8oJDw_pb_x600.png,정보 없음,14.57613,21.264,82.9132,red fruit,earthy,black fruit
668,Bush Vine Grenache 2009,Australia,McLaren Vale,Chapel Hill,Red wine,Grenache,https://images.vivino.com/thumbs/s1v1Sw7WTGuszQQTWFuZOw_pb_x600.png,73.4403,49.8063,28.2211,52.068,red fruit,oaky,black fruit
669,Carruades de Lafite Pauillac 2009,France,Pauillac,Château Lafite Rothschild,Red wine,Petit Verdot,https://images.vivino.com/thumbs/_gwLcTisRmW0oD3P4K_SrQ_pb_x600.png,79.0396,75.4109,15.56461,77.6844,oaky,earthy,black fruit
670,Grand Selection Merlot 2013,Chile,Rapel Valley,Lapostolle,Red wine,Merlot,https://images.vivino.com/thumbs/MhJ-pOWaTJus9oBd_EmnWw_pb_x600.png,71.5765,22.6994,23.4463,20.8015,black fruit,oaky,red fruit
671,Bannockburn Pinot Noir 2015,New Zealand,Bannockburn,Felton Road,Red wine,Pinot Noir,https://images.vivino.com/thumbs/fkOCknZhTRa9_Qw1TMg0Qw_pb_x600.png,32.348600000000005,28.9853,18.351399999999998,69.3929,red fruit,earthy,oaky
672,Merlot 2020,Italy,Collio,Venica & Venica,Red wine,Merlot,https://images.vivino.com/thumbs/1EYSPpucTLWfsBc2fyvRnA_pb_x600.png,68.587,45.4185,20.8277,40.9088,black fruit,oaky,red fruit
673,Saint-Julien (Grand Cru Classé) 1995,France,Saint-Julien,Château Talbot,Red wine,Blend,https://images.vivino.com/thumbs/9zhiQv6cR-SfUufc9_CK6w_pb_x600.png,69.9131,69.4897,14.84646,78.5774,oaky,black fruit,earthy
674,L'Heravi 2010,Spain,Montsant,Vinyes d'En Gabriel,Red wine,Blend,https://images.vivino.com/thumbs/g5pvU8HYRZ6Liipr5nhJMg_pb_x600.png,67.7918,57.107,24.0084,61.1706,black fruit,red fruit,oaky
675,Bordeaux Supérieur 1955,France,Bordeaux Supérieur,Domaine des Justices,Red wine,Blend,https://images.vivino.com/thumbs/ZowilExmT2OHV63hszooVQ_pb_x600.png,69.1951,62.812,9.71511,72.0827,oaky,black fruit,earthy
676,Bordeaux Supérieur 1959,France,Bordeaux Supérieur,Domaine des Justices,Red wine,Blend,https://images.vivino.com/thumbs/ZowilExmT2OHV63hszooVQ_pb_x600.png,69.1951,62.812,9.71511,72.0827,oaky,black fruit,earthy
677,Bordeaux Supérieur 1950,France,Bordeaux Supérieur,Domaine des Justices,Red wine,Blend,https://images.vivino.com/thumbs/ZowilExmT2OHV63hszooVQ_pb_x600.png,69.1951,62.812,9.71511,72.0827,oaky,black fruit,earthy
678,Cabernet Sauvignon Reserve 2016,United States,Oakville,Groth,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/AJmDHC_RQK24PNMuRTPYKQ_pb_x600.png,91.3512,58.5393,14.69304,59.0675,oaky,black fruit,earthy
679,Cabernet Sauvignon 2004,United States,California,Delicato,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/RWtOawvmRC-7zj4ZzS7HgQ_pb_x600.png,92.5,64.7185,28.8035,50.2248,black fruit,red fruit,earthy
680,Vin de Pays de l'Hérault 2015,France,Hérault,La Grange des Pères,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/F3rQZfD0ToGXBaBr123ujw_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
681,Reserve Malbec 2006,Argentina,San Juan,Graffigna,Red wine,Malbec,https://images.vivino.com/thumbs/H4nbeC0uTP2tTK7Y5lD_hA_pb_x600.png,75.0513,32.721900000000005,23.5542,41.5947,black fruit,oaky,earthy
682,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Yon-Figeac,Red wine,Blend,https://images.vivino.com/thumbs/CE4s0duaQHOCZw176wa_yA_pb_x600.png,80.0823,65.0578,14.71282,59.2811,oaky,black fruit,earthy
683,Château Haut-Bailly (Cru Classé de Graves) 2005,France,Pessac-Léognan,Château Haut-Bailly,Red wine,Merlot,https://images.vivino.com/thumbs/68WN6gYfQaW5iKZWTQNusw_pb_x600.png,78.1391,81.6329,14.310030000000001,80.0208,oaky,black fruit,earthy
684,Viña Sardasol Crianza 2006,Spain,Navarra,Bodegas Alconde,Red wine,Tempranillo,https://images.vivino.com/thumbs/00tmcvmc3avqj_150x200.jpg,79.4976,63.4868,10.755980000000001,47.6788,oaky,earthy,red fruit
685,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1996,France,Saint-Émilion Grand Cru,Château Angelus,Red wine,Blend,https://images.vivino.com/thumbs/mlKhpwLXRZC8CKUdm3JHtQ_pb_x600.png,79.7431,63.1253,19.973599999999998,59.5217,oaky,black fruit,earthy
686,Saint-Julien (Grand Cru Classé) 2004,France,Saint-Julien,Château Beychevelle,Red wine,Blend,https://images.vivino.com/thumbs/8co6iZt_TA2-Qe2guLjoug_pb_x600.png,70.1894,70.7483,14.582889999999999,79.3622,oaky,black fruit,earthy
687,Gran Reserva 2001,Spain,Rioja,Bodegas Marqués de Cáceres,Red wine,Blend,https://images.vivino.com/thumbs/NXbxqzc5RrGq9QTurRu4hw_pb_x600.png,73.5603,69.9667,15.37196,67.6559,oaky,black fruit,earthy
688,Saint-Émilion Grand Cru (Grand Cru Classé) 2008,France,Saint-Émilion Grand Cru,Château La Dominique,Red wine,Merlot,https://images.vivino.com/thumbs/nSNnpS0QSg2JcwilAZ754g_pb_x600.png,81.0296,63.5882,16.92172,59.9918,oaky,black fruit,earthy
689,Saint-Julien (Grand Cru Classé) 1990,France,Saint-Julien,Château Talbot,Red wine,Blend,https://images.vivino.com/thumbs/9zhiQv6cR-SfUufc9_CK6w_pb_x600.png,69.9131,69.4897,14.84646,78.5774,oaky,black fruit,earthy
690,Altair 2004,Chile,Cachapoal Valley,San Pedro,Red wine,Blend,https://images.vivino.com/thumbs/SyCPjpDYQ_SyiqridCtvRw_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,oaky,black fruit,earthy
691,Xino-Xano Tinto 2013,Spain,Penedès,Oriol Rossell,Red wine,Blend,https://images.vivino.com/thumbs/5Nzmi-eMR-CRSZsnQee84g_pb_x600.png,55.3203,50.3859,25.7545,57.7279,red fruit,black fruit,citrus
692,Cabernet Sauvignon 2002,Australia,Western Victoria,Best's,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/XwmOqc53QJOdniC2tG_Aiw_pb_x600.png,71.0386,64.17830000000001,15.80521,59.5826,black fruit,oaky,spices
693,La Landonne Côte-Rôtie 2001,France,Côte-Rôtie,Delas,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/4ri1zLIoRvSzQGOeETbNPA_pb_x600.png,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음
694,The Navigator 2019,New Zealand,Hawke's Bay,Alpha Domus,Red wine,Blend,https://images.vivino.com/thumbs/kqN6qtDaRkGwrBq5ANSTkg_pb_x600.png,72.4143,57.8207,22.038,66.7428,black fruit,oaky,earthy
695,Gimblett Gravels Sophia 2013,New Zealand,Gimblett Gravels,Craggy Range,Red wine,Blend,https://images.vivino.com/thumbs/NiI36XIKQUqny9jrj4Ru2w_pb_x600.png,71.43979999999999,62.8973,19.1252,72.0568,black fruit,oaky,earthy
696,Amon-Ra Shiraz 2005,Australia,Barossa Valley,Glaetzer,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/ebUX9bvyR7GHnGIsWV27Qw_pb_x600.png,92.5,56.5547,31.9728,51.9076,black fruit,oaky,spices
697,Gold Label Barossa Shiraz 2012,Australia,Barossa,Wolf Blass,Red wine,Shiraz/Syrah,https://images.vivino.com/thumbs/GpyM1S-HQIqo1YkYQJEKJw_150x200.jpg,92.4337,51.4872,25.5318,50.1203,black fruit,oaky,spices
698,Château Haut-Bailly (Cru Classé de Graves) 2009,France,Pessac-Léognan,Château Haut-Bailly,Red wine,Cabernet Sauvignon,https://images.vivino.com/thumbs/68WN6gYfQaW5iKZWTQNusw_pb_x600.png,78.1391,81.6329,14.310030000000001,80.0208,oaky,black fruit,earthy
699,Saint-Estèphe 2014,France,Saint-Estèphe,Château Ormes de Pez,Red wine,Blend,https://images.vivino.com/thumbs/xxPubHfBQV6-TNKrzo5v0w_pb_x600.png,82.8207,83.0949,14.41074,80.6502,black fruit,oaky,earthy
700,Leon de Tarapacá Carmenère 2018,Chile,Central Valley,Tarapacá,Red wine,Carménère,https://images.vivino.com/thumbs/tkQ7k5nHQ2Ouey9rcflToQ_pb_x600.png,72.196,46.5894,17.376559999999998,49.9842,oaky,spices,black fruit
701,Saint-Estèphe 2004,France,Saint-Estèphe,Château Haut-Marbuzet,Red wine,Blend,https://images.vivino.com/thumbs/gbS3MXGxTSe2CSad0bcueQ_pb_x600.png,80.4474,80.2104,16.45868,79.4636,oaky,black fruit,earthy
702,Vigna Rocche Barolo 2003,Italy,Barolo,Erbaluna,Red wine,Nebbiolo,https://images.vivino.com/thumbs/dU6aj0e9RjyURnK1EwoYGw_150x200.jpg,71.9501,83.8561,11.06301,92.5,earthy,oaky,red fruit
703,Saint-Julien (Grand Cru Classé) 1989,France,Saint-Julien,Château Talbot,Red wine,Blend,https://images.vivino.com/thumbs/9zhiQv6cR-SfUufc9_CK6w_pb_x600.png,69.9131,69.4897,14.84646,78.5774,oaky,black fruit,earthy
